File ID,CER,0.278767957
0000f90ae0d0ff692c94231b948700daeeccb4001701d164184757a3,0.024390244,
0000f98eee46fa9d434ee076322e1baa3eaded3eb6f4e338b58d3055,0.115942029,
0000fb088b71114cabb450234fc926abd1d79fdee305e5a1b1d16f36,0.097560976,
0000fc97b20673528f6facbcd191e749f26c058fb82cb557f68c831e,3.297619048,
00010167af8a636dd947f34e0b5b522f1d0f7df9fda80f54fba571d1,0.575757576,
000104538b2f194bfbe315e09483c0d345f1549ba72a7dd4571ad984,0.13,
0001051bf7087689e0ba79471761e20bf7385d0a62a4a714684d66f3,0.337349398,
000107069fa8d20b44d886ce6e1d6e715f9899193104631455a208d4,0.4,
00010bce07b1f71017022bf24a5b83abccf7047012385fd3ce81ab40,0.415730337,
00010d76cfc4a2475ed96b3f047b7b3b59c3b45836e89efe6379a010,0.170542636,
00010f80cae2c0f3cd63b0f7c0504d008654298f726962829c756696,0.123595506,
0001196bb9896db386f32d95d039cb18880a5abecc74dee392f35c2c,0.022988506,
00011b993796a8e69b2ff221bb772c26e0c6304169629ba590864b3f,0.11971831,
00011d6097867dca54e0b1966c14039a73d5c67dd99ffcf7ae9acb47,0.776595745,
000122fbaa9a48e5a63b80e6dff239f6f809e7fac8480abd5ac123ac,0.159090909,
00012abd5dbf410d971bba7a4c7f9b791bddb46bc7875584589383c7,0.632911392,
00012c3d4bea79fab5e8c207bc4fdda297ad31312ed45dba773aed2e,0.127906977,
00012db3cae149c904865d8343234c7be5c9424d7a16ab801640c49c,0.05952381,
00012fd31a06366368f7a824e76ea8f1c83311be593242717e9daea5,0.181818182,
0001315dd156c1e419c280945fb24f332f9a43bcae8fd2421972cbd6,0.12345679,
000131695d985dcf0346ac708c3cd5edb67df6f71c65bc3eaa16cb80,0.022727273,
000134bf44987f6da8af95919e45738d03c55aa470087bfd17c953c5,0.043010753,
0001394669a6b779929fedabda223bb0c6c79a1103484f59ce4585eb,0.052238806,
00013b9b3380ee46a25bf097f350eaf4f8aa40aa8e799941ad0df16f,0.127906977,
00013f0251222933ac40683c115d46840794c3b4ef6ba28f655fae47,0.10989011,
0001408c62f8abc5551e49eff5521dd21e2086a9d4ea9236fdac9a6f,0.047058824,
00014292cb5881013081705fb3f184a32c09c391a512a3e7be8b6379,0.145833333,
000147f54e71d959489257624d86548306b363d6c9b02d1be7812dc7,0.054945055,
0001490286da3038e4d64662f5e4eacdb149d2e6a4bae63b6518aec0,0.02247191,
0001495a6f69372e2d1e39a36aeb58b4b7e7d29bc675fa45df27801f,0,
00014bbe8fa22e3198bb7a74c8e27326a4e9c0eed1a733c913641810,0.471264368,
000154a7de1603789c1f19ffa8cea889f4126e4eca8739f4bb06ac3b,0.16091954,
0001598a6e10d2601bf276bd9d9052d30d83fde6cb98ee7846476378,0.114942529,
00015bad2b3f749ee4f2b77ecc0cc6a134bfc71e6296b03c0bd92de1,0.179775281,
00015df46b40439bd351b554f0f14310fe7ed22773184fc61d60e917,0.045454545,
0001644f582304095bb9354fd175875be45e430802de84f2e2f481f9,0.068181818,
000167e2170c18b410310db9024c10d41576bd3844327d3af72d2f27,0.21978022,
00016df1f407ed9fc85edfced9fccbc4bb233f35012a726cbf65ad07,0.4375,
00017093c33eaad66e65d77ac1f1a819170bc7e38ad1a128e9ba071c,0.070588235,
000172aac241f42e02555e5c4517f46e8ff7645b8a0f1cbf69a6dc79,0.175824176,
000173a10a7941bca0eeb5b12c33388896fdc7d58ad47c44b6aaf8bf,0.17721519,
00017782ec15309c7531f1ef841ec4aa97e271dc6298f1fff2aaf5e2,0.096385542,
00017a04f8b4c286b8fd3fae0d32be816467e8bdb830f4a1c257b7b5,0.08974359,
00017b57b1332ff284a0d4936f08f075343992eec7808006a26c010b,0.070588235,
00017cf2a8a9f13786f986ed5307233ce30af2ec45fb9d4861c29c3c,0.369565217,
00018083a042caca53008ccbe707fc18bad54bf149d155ec2ae93471,0.620253165,
000184dfd2ee538844c470fd18598cc106a1d476791c3e8aed3e78c7,0.25,
00018662b64eabb5396dd3b284049556e8e2ef038075447703cdb54d,0.262773723,
000189e4abff3a60a14fb7f51a3aa35ce8fadcf38e9b68abd82e6c34,0.074074074,
00018ae848ae346d813c7f9ff198da51467ac734a5bf8cd4a5734d0b,0.017241379,
00018d22be2aaeef27d3fc040bfd1faf9dbf173e892f78ec98da65bc,0.2,
00018e31b5792a655d2e25da4d5dcbf43cbbea01d28985a20c362d4f,1.04040404,
000192d54803a749890699dcd5adacb7a5cbbba1f3a932a7b186f994,0.133333333,
00019895c923286198997c7036ef4d734fb5206fc746d1eb602f890d,0.164835165,
000199ec3d1fd98a950f8bb3b39bdc0b40d6b8c276074c3d6ea023ce,0.126436782,
00019f89c4644ff22d5d1771a7a2730d2b1cdd110385a8046cbbdab5,0.034883721,
0001a06972999e04c852935a6a2707005d848ac645a8ad0d0e6f2490,0.15625,
0001a1f5392d954fe92a92607284be7e178d18cd113fccc0f07d9179,0.081632653,
0001a28f5815f0d560d7779051069fd2153ad330394acbaae89da607,0.269662921,
0001a31ecabcb64a4ff7ed54b9c110363ced5100fa0d1c2a9da643bb,0.303370787,
0001ae3f6f0a6022cd4df34ea04f8f10fdcd7c02ad7d9569d734b2f0,0.483870968,
0001ae64ca6482de93e9963a1f60e5ed2235069eb14d5fd3252b074a,0.58490566,
0001affd73ef428a50ed49ceb72a2c252eb2d172eb3966ea0f119d90,0.247311828,
0001b079a6562be667cbb0c899661ca6330f32f57e6b88e95a01f8a0,0.218390805,
0001b21849f7428ebe34c22ecc968d03be1e86aab09c7a9a58125951,0.154761905,
0001bc9bfc59d0573806ba3a226fd63040cc8c4ff50db30ecb0b8a7d,0.015151515,
0001bcda9231a3125ac4499f5628bcafe9fc29313da0b5e93fefc255,4.35483871,
0001bd4d4ba26cc81656e7ade759b180f9b3946dc12f094b6889e58e,0.185185185,
0001be9f7206c83f9e9924ca65f1f961e6b8c97f781282ad45d5682a,0.011904762,
0001c03facbdeaa772a2e32e91a1b126c18da9d301b5f6785854595d,0.406976744,
0001c1321413e26a1f8710349e088bd5d30c361756d6ec9b7ffc943b,0.153846154,
0001c269cdf07e25999d33d47db680c82e9485d466d38885c7a70fe0,0.034883721,
0001c3f6197c170244dd7aa2cb1caf8148136571c076cf0bfcbce6b6,0.189189189,
0001c4b8073d69b3ef6be669e3b3671855d9edb55e6a49a81f244c78,0.126436782,
0001c5400a288a32f73476c24cac4d0e329ff3e130e4a3dffbf7fc01,0.290697674,
0001c555ad3dc7dbf22bc89a4ae6eb651606e678ea37e6e9c086d2a2,0.366666667,
0001c79905bfac220db516978f5ebeb4466302cafb24bca4b7257ec2,0.097222222,
0001d2d74f2a424352a6d7959ae9ce9b31a14a615d028421bc9a07e4,0.045112782,
0001d3bb4fcfcf46e78605312848ba38d28a8d0ecef8919e8b066826,0.528571429,
0001d6db8aeedc8822195499fc310466700e306c9498a61fcfe1a841,0.555555556,
0001d77032a650fe06b754eea5bff3110f774c9865fb49edded2a409,0.096774194,
0001db881946b6860918a365d88a01148ab35c9eb0a863be4ea0e238,0.098765432,
0001dc9762732f8a0fe65ab9740c7627425ef6cc35d51d29c32c8c22,0.137931034,
0001dc9fd9a8dfb235a89ca30bd90c0b5e47ace9bc6f36a8db9dcdfb,0.152941176,
0001dd64d557dfe606556739168075e4d995b065b9165400a35d2d1f,0.047619048,
0001e0f1797e451e9b0c41f848de82d524e8e914bc1699c2d8c8a215,0.06097561,
0001e30ff2c1c221f5dd18ebd95df2288744b2039440533972193b4c,0.047058824,
0001e33f171a75db749eb4e134bba4a4413cc652b22dd7559f99572e,0.012048193,
0001e5085894b068c1566cb9ee1c0d1014ed7eed4111d47773dc82af,0.346153846,
0001e8587e0a3625c94d028295f006630613685224f36ddc9a3ac00f,0.237113402,
0001e8f88b5397b9d99ec2af3d8e799ea38b8b0c0114af5d5aa8af93,0.191011236,
0001ebf93d38c724b882317c81cac69be23ebfc4b005c634d4a621cb,0.096385542,
0001ee09a8e8af5d277f5ed5f08eb9249399db7eda9ba1db9f16a731,0.102272727,
0001eefa14b0b7904f0402ae01198a2dbb7ff8ecd91063d1f543a29b,0.172413793,
0001f271b10ea14c9ec69da59d26f63f86aa2530e6fc475d99ee090b,0.092783505,
0001f7157db7081394ce41af92a0f5b55379916b27a2e5829ff97978,0.359550562,
0001f850f747dd705fcdc2edb786d8ca31553d8a925390edd8ef5aa4,0.464285714,
00020079544cf3b0a0a5443d34be0429c062e1323dec6392a56379ea,0.244680851,
0002074626bb2e3fff825bcff1ef8b8c8d4408801d5122dfa2edae13,0.285714286,
000207567683c90200e6ae187adff1071f96ace45277da2b79a40c0e,0.045977011,
00020a06a904382f6ae93993c1fef85cdfb651127d87b036d7312a91,7.117021277,
00020b906854ac15ea1140751e30daa08b4a0614e6d59c7c3735babd,0.032608696,
00020bcc6ef75597cdfbfc49d39d37b899b323176345f6242e6c145a,0,
00020c35883ede07a95a11376d5dd9a8f34d326eaaca45e94bb9a4c2,0.168539326,
00020d0463e070ec31da9f17ae1a15c343d2088aca9c1d899d0d0646,0.438202247,
00020f816e80d49875129d08f403edfdbffde4d3137c3c7236fd3b16,0.770491803,
00020fad97c37b52c0afd11435b85bcf36bad1e9fa68dd7be345d4ee,0.143678161,
000211a1cfcfbba8023eda1dbf91b8498f607fc35383c0e11b355cd7,0.183908046,
00021433e9e5fcd91005c54e87c657c29e56202b16f95e9cab950dce,0.12195122,
00021579ab6dbdad9d9a8453de26afc3f4304e15e390d05e3537f708,0.13253012,
0002173ca8f2fedebc2c2fba1ed267b663cc4a49adc7d922a9d52760,0.067567568,
00022287c350f44c57d5ff80db932998f044ef98ddc8cf8cbfb62ab4,0.107142857,
0002239db4cb195aaaff526c4b84e1b9003775d027f69f9516f06a10,2.356321839,
000228f95e0a301e05ea291f4c2f6682c4c96582eaa8ea55f087de69,0.093023256,
00022bd275cc389c034578fbde1b1122f7308713655bd9de1d184397,0.173913043,
00022ec074a13d0ab9d0dc00a28fa441c5371427e66bfec89016f00b,0.885245902,
00022f919bf7f7a0a46459ed924a0303377b4fe2000876c15d2e5c79,0.047058824,
0002323b6be63885ec8a1719c79a265838990baa2d41708003dee263,0.078740157,
00023372bd898001550028f09df90c2bfda6ffad95f5042fd24b13ef,0.257425743,
00023a472f5c52e7444cc874f9979030ebdd87038d5fea890d5b23ee,11.32941176,
00023cd7e60a9003a42972f9767178d3c6e7a8e6f7ab95551b1b3a8e,0.325301205,
00023ef1cd73a67ad1c3a271858d3b3cdd847ce6bc2359c225d61175,0.142857143,
00023f953a1273f03454eb67b124cbd225ec58cc0c03fadfe6bae3c0,0.315789474,
000243136039feccabff796a3c1185e4eae59f0444aac89b9a7b3b15,0.11627907,
000247dabdf9d03cf38329ed646b10c4947d78469cbaa90bd5dd6ec0,0.011627907,
0002481e4282711d3679b56d5ba20cddd19351bf19b868ab419825b9,0.082474227,
000248c0e307970c6c7519f34bc2e64e1ab11a3052d17960c3992506,0.127906977,
00024be6bbf43784540dbcda7319485e8057d8d9d2d64415025ee768,0.333333333,
00024e1c2c1b86b0a64c286758f340523e390ab2094f7073cc95566b,0.320987654,
00024f2e219876f2e2a95c550c02e28be837b7a6107e0c0bdd8e69a9,0.257575758,
0002523623ed6e9a1068e530949dac7adbce4b2b2ff6c006c04aba2c,0.255813953,
000258202a9ff215eaf124920599d4176fdd3fd11ae86d5791c08acb,0.323529412,
0002628a7b0a6e28d44a048d34d1b7a6b8bf46206111c51e6510e97b,0.240963855,
000263e19e08b38fba4660ee7beb3bfe19556e59eb3d934173930900,0.188235294,
000268c45a2402e31cbd4c7a370ee9ae00f6b740554c04ba51614738,0.011235955,
00026e18d1b3a236be9e613ba96c419fd07f4bb1390b9783fe1fa1a9,0.108433735,
00026e9fd638babbc016f40c3d835e8a66ff8db431905a0ac7f2c81a,0.411764706,
0002776a88099a7e41e8d087799152794466b431dace79f52889b214,0.06557377,
000277bbea660efcba1a9f17c56fc9bedbcc89514b88a58f8cea99c3,0.035714286,
0002789d96a16b1205ecb7f9b9f4fbe2d8d1fe42be400d8b82070f97,0.333333333,
00027a13c62ad9136e35d2cf2803dd7b1eded4f408cea58632b47a23,0.197802198,
00027afed139bbe0666e132db30cae76c4808734e7604af37640f008,0.10989011,
00027f7561c05def4625e5c50ba4febf2e190d41526ae2fb3f63786d,0.035294118,
000285488acaf2ebdc8a95c957ed07352c6ab26980e57492ff1c9829,0.297619048,
0002893ec90707e782312625ec9dce7ed69b918053e1077992b5d8b6,0.043956044,
00028a94887eeb2af73925f2309f7e15c6fe1c98ad844bbeb41062fa,0.183908046,
00028e8bb921254f3280d2a4096a8f8079331481bab5252c7304d134,0.166666667,
000291e5b35ae469c6e0d420cee5b1b10be464c4f17efa2f11d7cbda,0.095238095,
0002927d79779cca83dc81d5e2f8ca026e16997e7f5840079edcb26b,0.101694915,
000293eee49fb02a65989d4734df5b373a55f7b93783e3083179c51a,0.318181818,
0002941f50d03f6da50fedcdffa8d271f58017c95b803cc9040530fa,0.060240964,
00029756b68a3076fa1fc519d925b6fb5e4d8cd40bf8394353bde7a1,0.10989011,
00029a8a024edb8fe413b7e333614b1026a325f980811bd93b315184,0.11627907,
00029a947b8674136720ffa5d764c2532b1677fd9ee19acefb369bbf,0.68,
0002a5b95ce23468e7b832c18ab4a2d278d59ad1ce710134d486ffb0,0.058823529,
0002ab0f1b88d66278fa1cdcf4823811f41f4256b8dc787bfa3eddfd,0.265060241,
0002ac69a06fd71c4a0d2a5545394e888192d80079a4e2968d311401,0.023255814,
0002ac6b42ffefb92075bf931c963e15680068839edb2324d9f86da2,0.204819277,
0002ac7806a8343874d0f2726685530d2bc307a5375c8e0f26f725f8,0.034883721,
0002b0afb1ca496bed95cb2ef1176b338f4384e0dfc67e481fdb024a,0.053571429,
0002b213bb5942b71f852f640d06134242798c4b47052aa450a8e38c,0.045977011,
0002b31afe75b3a3d5b086b84760a81e24bb04cc3398bf71a335399f,0.095238095,
0002b6bb494ea285471fa823834dafc0b532d1d8653a3851c3398486,0.471698113,
0002b70e756a3cedcf42a778ae54760952ebf6cd7430ca658fe085ba,0.215053763,
0002b8595efc4a5a281af9667980331217357d0a54cdb851e7b4d80b,0.144444444,
0002b9eaade4ea0e7cfe00c9546d875e22085e34459638bc169a1705,0.122222222,
0002ba1a897570038f0c8d2f16b1ec18f21d3f4ffd7986e66f3c2f8e,0.409090909,
0002c1331e8160b5e4955b2cec34a6426f8dc143dce90e927cba5677,0.072289157,
0002c1e423f222f0a6aa9dac700b1b58e32ff15837fa4c6f3b7e23ff,0,
0002c2a5730faca1e984ab74288a787363160fbbc2cee619274debe1,0.418604651,
0002c5bc23bd08798da31d685b6b2755deb1c7b7d5a64295896510ab,0.078947368,
0002cb477f305140097c87e280ae458b026fc417c2c0365c743c5b8c,0,
0002cc48414ac10c3ad9c3afe49c35acf6a6316037bfcf6b1a20d156,0.022727273,
0002d2f5c8710ace5988693eed64e8704a1a79124c41ff62b0bef34e,0.021505376,
0002d45ed5932d27758ee43f35c6811ec20a883ea5e3b4de01a9d887,0.139534884,
0002d4cda2a97f48cb3df134cd5871f6e5858d99ef953f3683f53ce1,0.068181818,
0002d7a5e2f3aaba4fc91d563e4d93519dd6ea960bbd13cb965ccd4f,0.825581395,
0002d7aab43b2efd27445a6e8ba2f052a6e706f0410f95d81cae6caf,0.011363636,
0002daf90b1bf517615cbce635b0aa6163763c801f17cd30e2c4fca6,0.064516129,
0002dbcd93207b4c04035ecdd749da9e90ea0aa2997f6eca93c52f16,0.423913043,
0002e2e7413d82232950a1b6a8280b89e24bd16b0cb6e425fe6145c2,0.0625,
0002e7bef05720042e1ca1117f606ddb39a27fd7748b568b8b52d79d,0.078651685,
0002e843b43dd595c607732971cc6223720977818151a7de45b4f23c,0.567010309,
0002e9446f64e753bddcbf0a4c59cd9e724cd339162b401b6fbb7297,0.197674419,
0002eb25b7785a8d666d73de26c02f465869d4515b86d45a53230105,0.146067416,
0002eb524d5cb54390e06bcd98b07bea612f5787abe9ee264ec56b11,0.582089552,
0002ed599ede561607c3a52ecf27ee9a6a82aa9565567c543c069553,0.255319149,
0002f0e49224933095204cbb5103ba4149668c461bd03de4751a105d,0.020618557,
0002f1e60f072e8301e96e4d3a1ed5d19d557ef2b259995bbd7b9a3d,0.092105263,
0002f4b4a3b1496981d46dfaea9145646266ad8d9eaa8acfdd296571,0.784313725,
0002fb8a904e20a7192ce491b6c5835ab29493483da1dd888591875c,0.16091954,
0002fc100abf18c8ed7380fb4826a174ad27c446962db80a0172bc3d,0.510869565,
0002fdf61411440120f8f438d05e73ac22f5cf593978c5a1cf60acba,0.25,
0002fe0ffac616cc1dad7a58e4ca364f601d8c4cbdbdeb7d0ae55f64,0.047058824,
0003074f1ff730549e0beb6f46eb4a82cce672fefc92d97fd7f96f77,0.047619048,
000307d08462fac75f30d2a0d6b25259fa12e706ed973b371d9bb8ec,0.043478261,
000309f5f6bbe94caf60cb593d53552e666774513f722ac199102255,0.08988764,
00030add07f4e84a7f0c770fa6b792aaf8bbedaefc6cd8a1c87d9bc3,0.259259259,
000316a5c7fd8030c40de15578c38f952eb3e4538d08abf47bd3c334,0.106382979,
00031b2cb2beafaba511ea0ecccac11c671b675371da8a4fc8ec062b,1.386363636,
00031e61c475e8f37b757f267af6dd2c6ff65e3677016873ac4d4c84,0.13253012,
00031e76ed7677d6eaaf78f3a4e02cf2591482f394404a77c9436b23,0.079545455,
00032555b04fcacfe99e2b0f6d404f7fd9e8b6a850b44eb0b95fb04c,0.09352518,
00032d33788ce5019baff6cfd8dbb83be21b1b17225953580693dda1,0.764044944,
00032dc1a4ca9ac848f8b95677e67d70120458f0bfd2f6c5c6f76268,0.166666667,
00032e0f989f080273fb957f153728562b2c3667107f22b5e4e7f9cf,0.14893617,
0003358f7e4fd51bc7e3fe3d2edb80d57c3bbfecd5a074aefff0f2db,0.244444444,
00033664d4f1cf6c4e2936154fcd5d67edfb7f7f3ca3725893a464be,0.081395349,
00033a2bda8c0b0498dba371532b16092549368085d32c85cbaf38eb,0.358024691,
00033d357448269c1f56671d1aaf210e5872ab1d0a27cf636b92bc96,0.461538462,
00033efe49cd70851fd3c11fb0e21f19a14d145bca99058cc1251fb9,0.181818182,
00034161d648bf5002139de5ba2c7153887ec6fa083a8a30423de379,0.084337349,
00034571f7961d3977ce3c56ec17cffd0c9f8ba67fd344ab3c97f233,0.591836735,
00034673a6b1f06df800a5e1a68e9defdfaf068a33ee5b16795427f5,0.213483146,
000347d42000a8c78f6158e36105acc5f55e8569ad193f2ac8fd8b60,0,
00034f23c213291c271809c658e052d9b405a025ee72f90ffad345c3,0.032258065,
000351e792c6e0e90a93cd73d2d8fca99950db6de0122db253aa1336,0.045977011,
0003575fd4c9b131e2af635a94c462a3c3c71c24c3469aae0fd9fea3,0.022988506,
000359f3dbd6c50db6ba68f9a69e36221233afd98835e5701f4d1f1c,0.202531646,
00035a425bdbc88cf1410d45eda5017f9fb6163f424e7a2d4b081ad7,0.021052632,
00035c2dec65d0dbf1841977070347d0e9c509f343734be16a1a4dc6,0.517241379,
00035c3017618aa5b87cb182d874eabe9760d127690b3f938fc42cb7,0.2,
00035e673cef2fceb3e50f1be98a0a8441758571ff277af1da47fb32,0.208333333,
000360b45d2a0aa5057de9bddf525e2b229771a782141a0ef5b98054,0.191011236,
000361a7ae24a71e62e459aeece9a97e8e91e7d676d5a675a26fa37c,0.096774194,
000361b04b0dad81b5c04302901611b96549649b4ace72ab08e79565,0.238095238,
